entry_id	idx	text
壓|压|ya1	3	pressure
壓力|压力|ya1 li4	0	pressure
士|士|shi4	0	member of the senior ministerial class (old)
士|士|shi4	1	scholar (old)
士|士|shi4	2	bachelor
士|士|shi4	3	honorific
士|士|shi4	4	soldier
士|士|shi4	5	noncommissioned officer
士|士|shi4	6	specialist worker
士兵|士兵|shi4 bing1	0	soldier
士兵|士兵|shi4 bing1	1	CL:個|个[ge4]
夏|夏|xia4	0	summer
外|外|wai4	0	outside
外|外|wai4	1	in addition
外|外|wai4	2	foreign
外|外|wai4	3	external
多|多|duo1	0	many; much; more; a lot of
多|多|duo1	1	too many; in excess
多|多|duo1	2	(after a numeral) ... odd
多|多|duo1	3	how (to what extent) (Taiwan pr. [duo2])
多|多|duo1	4	(bound form) multi-; poly-
多少|多少|duo1 shao3	0	number; amount
多少|多少|duo1 shao3	1	somewhat
多少|多少|duo1 shao5	0	how much?; how many?
多少|多少|duo1 shao5	1	(phone number, student ID etc) what number?
夜|夜|ye4	0	night
夢|梦|meng4	0	dream (CL:場|场[chang2])
夢|梦|meng4	1	(bound form) to dream
大事|大事|da4 shi4	0	major event
大事|大事|da4 shi4	1	major political event (war or change of regime)
大事|大事|da4 shi4	2	major social event (wedding or funeral)
大事|大事|da4 shi4	3	(do sth) in a big way
大事|大事|da4 shi4	4	CL:件[jian4],樁|桩[zhuang1]
大型|大型|da4 xing2	0	large
大型|大型|da4 xing2	1	large-scale
大多數|大多数|da4 duo1 shu4	0	(great) majority
大學|大学|da4 xue2	0	university; college
大學|大学|da4 xue2	1	CL:所[suo3]
大家|大家|da4 jia1	0	everyone
大家|大家|da4 jia1	1	influential family
大家|大家|da4 jia1	2	great expert
大會|大会|da4 hui4	0	general assembly
大會|大会|da4 hui4	1	general meeting
大會|大会|da4 hui4	2	convention
大會|大会|da4 hui4	3	CL:個|个[ge4],屆|届[jie4]
大樓|大楼|da4 lou2	0	building (a relatively large, multistory one)
大樓|大楼|da4 lou2	1	CL:幢[zhuang4],座[zuo4]
大約|大约|da4 yue1	0	approximately
大約|大约|da4 yue1	1	probably
大道|大道|da4 dao4	0	main street
大道|大道|da4 dao4	1	avenue
大部分|大部分|da4 bu4 fen5	0	the greater part; the majority; most
大部分|大部分|da4 bu4 fen5	1	Taiwan pr. [da4bu4fen4]
大量|大量|da4 liang4	0	great amount
大量|大量|da4 liang4	1	large quantity
大量|大量|da4 liang4	2	bulk
大量|大量|da4 liang4	3	numerous
大量|大量|da4 liang4	4	generous
大量|大量|da4 liang4	5	magnanimous
天|天|tian1	0	day
天|天|tian1	1	sky
天|天|tian1	2	heaven
天氣|天气|tian1 qi4	0	weather
太|太|tai4	0	highest
太|太|tai4	1	greatest
太|太|tai4	2	too (much)
太|太|tai4	3	very
太|太|tai4	4	extremely
太空|太空|tai4 kong1	0	outer space
太陽|太阳|tai4 yang5	0	sun
太陽|太阳|tai4 yang5	1	sunlight; sunshine
太陽|太阳|tai4 yang5	2	temple (on the side of the human head) (abbr. for 太陽穴|太阳穴[tai4 yang2 xue2])
夫|夫|fu1	0	husband
夫|夫|fu1	1	man
夫|夫|fu1	2	manual worker
夫|夫|fu1	3	conscripted laborer (old)
夫|夫|fu2	0	(classical) this, that
夫|夫|fu2	1	he, she, they
夫|夫|fu2	2	(exclamatory final particle)
夫|夫|fu2	3	(initial particle, introduces an opinion)
夫人|夫人|fu1 ren5	0	lady
夫人|夫人|fu1 ren5	1	madam
夫人|夫人|fu1 ren5	2	Mrs.
夫人|夫人|fu1 ren5	3	CL:位[wei4]
失去|失去|shi1 qu4	0	to lose
失敗|失败|shi1 bai4	0	to be defeated
失敗|失败|shi1 bai4	1	to lose
失敗|失败|shi1 bai4	2	to fail (e.g. experiments)
失敗|失败|shi1 bai4	3	failure
失敗|失败|shi1 bai4	4	defeat
失敗|失败|shi1 bai4	5	CL:次[ci4]
奇|奇|ji1	0	odd (number)
奇|奇|qi2	0	strange
奇|奇|qi2	1	odd
奇|奇|qi2	2	weird
奇|奇|qi2	3	wonderful
奇|奇|qi2	4	surprisingly
奇|奇|qi2	5	unusually
套|套|tao4	0	to cover
套|套|tao4	1	to encase
套|套|tao4	2	cover
套|套|tao4	3	sheath
套|套|tao4	4	to overlap
套|套|tao4	5	to interleave
套|套|tao4	6	to model after
套|套|tao4	7	to copy
套|套|tao4	8	formula
套|套|tao4	9	harness
套|套|tao4	10	loop of rope
套|套|tao4	11	(fig.) to fish for
套|套|tao4	12	to obtain slyly
套|套|tao4	13	classifier for sets, collections
套|套|tao4	14	bend (of a river or mountain range, in place names)
套|套|tao4	15	tau (Greek letter Ττ)
奧|奥|ao4	0	obscure
奧|奥|ao4	1	mysterious
奪|夺|duo2	0	to seize
奪|夺|duo2	1	to take away forcibly
奪|夺|duo2	2	to wrest control of
奪|夺|duo2	3	to compete or strive for
奪|夺|duo2	4	to force one's way through
奪|夺|duo2	5	to leave out
奪|夺|duo2	6	to lose
女|女|nu:3	0	female
女|女|nu:3	1	woman
女|女|nu:3	2	daughter
女人|女人|nu:3 ren2	0	woman
女人|女人|nu:3 ren5	0	wife
女兒|女儿|nu:3 er2	0	daughter
女子|女子|nu:3 zi3	0	woman
女子|女子|nu:3 zi3	1	female
女孩|女孩|nu:3 hai2	0	girl; lass
女性|女性|nu:3 xing4	0	woman
女性|女性|nu:3 xing4	1	the female sex
女王|女王|nu:3 wang2	0	queen
她|她|ta1	0	she
她們|她们|ta1 men5	0	they; them (females)
好|好|hao3	0	good
好|好|hao3	1	appropriate; proper
好|好|hao3	2	all right!
好|好|hao3	3	(before a verb) easy to
好|好|hao3	4	(before a verb) good to
好|好|hao3	5	(before an adjective for exclamatory effect) so
好|好|hao3	6	(verb complement indicating completion)
好|好|hao3	7	(of two people) close; on intimate terms
好|好|hao3	8	(after a personal pronoun) hello
好|好|hao4	0	to be fond of; to have a tendency to; to be prone to
如|如|ru2	0	as
如|如|ru2	1	as if
如|如|ru2	2	such as
如何|如何|ru2 he2	0	how
如何|如何|ru2 he2	1	what way
如何|如何|ru2 he2	2	what
如果|如果|ru2 guo3	0	if; in case; in the event that
如此|如此|ru2 ci3	0	like this; so; such
妮|妮|ni1	0	girl
妮|妮|ni1	1	phonetic "ni" (in female names)
妮|妮|ni1	2	Taiwan pr. [ni2]
妳|你|ni3	0	you (Note: In Taiwan, 妳 is used to address females, but in mainland China, it is not commonly used. Instead, 你 is used to address both males and females.)
妹妹|妹妹|mei4 mei5	0	younger sister
妹妹|妹妹|mei4 mei5	1	young woman
妹妹|妹妹|mei4 mei5	2	CL:個|个[ge4]
妻子|妻子|qi1 zi3	0	wife and children
妻子|妻子|qi1 zi5	0	wife
姓|姓|xing4	0	family name; surname
姓|姓|xing4	1	to be surnamed ...
委員會|委员会|wei3 yuan2 hui4	0	committee; commission
威|威|wei1	0	power
威|威|wei1	1	might
威|威|wei1	2	prestige
威脅|威胁|wei1 xie2	0	to threaten; to menace
娛樂|娱乐|yu2 le4	0	to entertain
娛樂|娱乐|yu2 le4	1	to amuse
娛樂|娱乐|yu2 le4	2	entertainment
娛樂|娱乐|yu2 le4	3	recreation
娛樂|娱乐|yu2 le4	4	amusement
娛樂|娱乐|yu2 le4	5	hobby
娛樂|娱乐|yu2 le4	6	fun
娛樂|娱乐|yu2 le4	7	joy
婚姻|婚姻|hun1 yin1	0	marriage; matrimony
婚姻|婚姻|hun1 yin1	1	CL:樁|桩[zhuang1],次[ci4]
婦女|妇女|fu4 nu:3	0	woman
媒體|媒体|mei2 ti3	0	media, esp. news media
嫁|嫁|jia4	0	(of a woman) to marry
嫁|嫁|jia4	1	to marry off a daughter
嫁|嫁|jia4	2	to shift (blame etc)
子|子|zi5	0	noun suffix, as in 椅子[yi3 zi5] "chair"
字|字|zi4	0	letter
字|字|zi4	1	symbol
字|字|zi4	2	character
字|字|zi4	3	word
字|字|zi4	4	CL:個|个[ge4]
字|字|zi4	5	courtesy or style name traditionally given to males aged 20 in dynastic China
字母|字母|zi4 mu3	0	letter (of the alphabet)
字母|字母|zi4 mu3	1	CL:個|个[ge4]
存|存|cun2	0	to exist
存|存|cun2	1	to deposit
存|存|cun2	2	to store
存|存|cun2	3	to keep
存|存|cun2	4	to survive
存在|存在|cun2 zai4	0	to exist
存在|存在|cun2 zai4	1	to be
存在|存在|cun2 zai4	2	existence
季|季|ji4	0	season
季|季|ji4	1	the last month of a season
季|季|ji4	2	fourth or youngest amongst brothers
季|季|ji4	3	classifier for seasonal crop yields
孩子|孩子|hai2 zi5	0	child
學會|学会|xue2 hui4	0	to learn; to master
學會|学会|xue2 hui4	1	institute; learned society; (scholarly) association
學校|学校|xue2 xiao4	0	school
學校|学校|xue2 xiao4	1	CL:所[suo3]
學生|学生|xue2 sheng5	0	student
學生|学生|xue2 sheng5	1	schoolchild
學習|学习|xue2 xi2	0	to learn; to study
學院|学院|xue2 yuan4	0	college
學院|学院|xue2 yuan4	1	educational institute
學院|学院|xue2 yuan4	2	school
學院|学院|xue2 yuan4	3	faculty
學院|学院|xue2 yuan4	4	CL:所[suo3]
它|它|ta1	0	it
它們|它们|ta1 men5	0	they; them
宇宙|宇宙|yu3 zhou4	0	universe; cosmos; space
守|守|shou3	0	to guard
守|守|shou3	1	to defend
守|守|shou3	2	to keep watch
守|守|shou3	3	to abide by the law
守|守|shou3	4	to observe (rules or ritual)
守|守|shou3	5	nearby
守|守|shou3	6	adjoining
安|安|an1	0	(bound form) calm; peaceful
安|安|an1	1	to calm; to set at ease
安|安|an1	2	safe; secure; in good health
安|安|an1	3	content; satisfied (as in 安於|安于[an1 yu2])
安|安|an1	4	to place (sb) in a suitable position (job)
安|安|an1	5	to install; to fix; to fit
安|安|an1	6	to bring (a charge against sb)
安|安|an1	7	to harbor (certain intentions)
安|安|an1	8	ampere (abbr. for 安培[an1 pei2])
安排|安排|an1 pai2	0	to arrange
安排|安排|an1 pai2	1	to plan
安排|安排|an1 pai2	2	to set up
安排|安排|an1 pai2	3	arrangements
安排|安排|an1 pai2	4	plans
完|完|wan2	0	to finish
完|完|wan2	1	to be over
完|完|wan2	2	whole
完|完|wan2	3	complete
完|完|wan2	4	entire
完全|完全|wan2 quan2	0	complete; whole
完全|完全|wan2 quan2	1	totally; entirely
完成|完成|wan2 cheng2	0	to complete; to accomplish
完整|完整|wan2 zheng3	0	complete
完整|完整|wan2 zheng3	1	intact
完美|完美|wan2 mei3	0	perfect
宗|宗|zong1	0	school
宗|宗|zong1	1	sect
宗|宗|zong1	2	purpose
宗|宗|zong1	3	model
宗|宗|zong1	4	ancestor
宗|宗|zong1	5	clan
宗|宗|zong1	6	to take as one's model (in academic or artistic work)
宗|宗|zong1	7	classifier for batches, items, cases (medical or legal), reservoirs
宗教|宗教|zong1 jiao4	0	religion
官|官|guan1	0	government official
官|官|guan1	1	governmental
官|官|guan1	2	official
官|官|guan1	3	public
官|官|guan1	4	organ of the body
官|官|guan1	5	CL:個|个[ge4]
官員|官员|guan1 yuan2	0	official (in an organization or government)
官員|官员|guan1 yuan2	1	administrator
官方|官方|guan1 fang1	0	government
官方|官方|guan1 fang1	1	official (approved or issued by an authority)
定|定|ding4	0	to fix; to set; to make definite
定|定|ding4	1	to subscribe to (a newspaper etc); to book (tickets etc); to order (goods etc)
定|定|ding4	2	to congeal; to coagulate
定|定|ding4	3	(literary) definitely
定義|定义|ding4 yi4	0	definition
定義|定义|ding4 yi4	1	to define
客|客|ke4	0	customer; visitor; guest
客|客|ke4	1	classifier for servings or portions (when ordering food)
宣傳|宣传|xuan1 chuan2	0	to disseminate
宣傳|宣传|xuan1 chuan2	1	to give publicity to
宣傳|宣传|xuan1 chuan2	2	propaganda
宣傳|宣传|xuan1 chuan2	3	CL:個|个[ge4]
宣布|宣布|xuan1 bu4	0	to declare
宣布|宣布|xuan1 bu4	1	to announce
宣布|宣布|xuan1 bu4	2	to proclaim
室|室|shi4	0	room
室|室|shi4	1	work unit
室|室|shi4	2	grave
室|室|shi4	3	scabbard
室|室|shi4	4	family or clan
室|室|shi4	5	one of the 28 constellations of Chinese astronomy
宮|宫|gong1	0	palace
宮|宫|gong1	1	temple
宮|宫|gong1	2	castration (as corporal punishment)
宮|宫|gong1	3	first note in pentatonic scale
家人|家人|jia1 ren2	0	family member
家人|家人|jia1 ren2	1	(old) servant
家庭|家庭|jia1 ting2	0	family; household
家庭|家庭|jia1 ting2	1	CL:戶|户[hu4]
家族|家族|jia1 zu2	0	family
家族|家族|jia1 zu2	1	clan
容易|容易|rong2 yi4	0	easy; straightforward
容易|容易|rong2 yi4	1	likely; liable to; apt to
密|密|mi4	0	dense; close; thick
密|密|mi4	1	intimate; close
密|密|mi4	2	(bound form) secret; confidential
密|密|mi4	3	(Internet slang) to send a private message to (sb); to DM
富|富|fu4	0	rich
富|富|fu4	1	abundant
富|富|fu4	2	wealthy
實施|实施|shi2 shi1	0	to implement
實施|实施|shi2 shi1	1	to carry out
實現|实现|shi2 xian4	0	to achieve; to implement; to realize; to bring about
實際|实际|shi2 ji4	0	reality
實際|实际|shi2 ji4	1	practice
實際|实际|shi2 ji4	2	practical
實際|实际|shi2 ji4	3	realistic
實際|实际|shi2 ji4	4	real
實際|实际|shi2 ji4	5	actual
實際上|实际上|shi2 ji4 shang4	0	in fact
實際上|实际上|shi2 ji4 shang4	1	in reality
實際上|实际上|shi2 ji4 shang4	2	as a matter of fact
實際上|实际上|shi2 ji4 shang4	3	in practice
實驗|实验|shi2 yan4	0	experiment
實驗|实验|shi2 yan4	1	test
實驗|实验|shi2 yan4	2	CL:個|个[ge4],次[ci4]
實驗|实验|shi2 yan4	3	experimental
實驗|实验|shi2 yan4	4	to experiment
實驗室|实验室|shi2 yan4 shi4	0	laboratory
實驗室|实验室|shi2 yan4 shi4	1	CL:間|间[jian1]
審判|审判|shen3 pan4	0	a trial
審判|审判|shen3 pan4	1	to try sb
寫|写|xie3	0	to write
寶|宝|bao3	0	jewel
寶|宝|bao3	1	gem
寶|宝|bao3	2	treasure
寶|宝|bao3	3	precious
封|封|feng1	0	to confer
封|封|feng1	1	to grant
封|封|feng1	2	to bestow a title
封|封|feng1	3	to seal
封|封|feng1	4	classifier for sealed objects, esp. letters
射|射|she4	0	to shoot
射|射|she4	1	to launch
射|射|she4	2	to allude to
射|射|she4	3	radio- (chemistry)
將|将|jiang1	0	will
將|将|jiang1	1	shall
將|将|jiang1	2	to use
將|将|jiang1	3	to take
將|将|jiang1	4	to checkmate
將|将|jiang1	5	just a short while ago
將|将|jiang1	6	(introduces object of main verb, used in the same way as 把[ba3])
將|将|jiang4	0	(bound form) a general
將|将|jiang4	1	(literary) to command; to lead
將|将|jiang4	2	(Chinese chess) general (on the black side, equivalent to a king in Western chess)
將|将|qiang1	0	to desire
將|将|qiang1	1	to invite
將|将|qiang1	2	to request
將軍|将军|jiang1 jun1	0	general
將軍|将军|jiang1 jun1	1	high-ranking military officer
將軍|将军|jiang1 jun1	2	to check or checkmate
將軍|将军|jiang1 jun1	3	fig. to embarrass
將軍|将军|jiang1 jun1	4	to challenge
將軍|将军|jiang1 jun1	5	to put sb on the spot
專家|专家|zhuan1 jia1	0	expert; specialist
專業|专业|zhuan1 ye4	0	specialty
專業|专业|zhuan1 ye4	1	specialized field
專業|专业|zhuan1 ye4	2	main field of study (at university)
專業|专业|zhuan1 ye4	3	major
專業|专业|zhuan1 ye4	4	CL:門|门[men2],個|个[ge4]
專業|专业|zhuan1 ye4	5	professional
專輯|专辑|zhuan1 ji2	0	album
專輯|专辑|zhuan1 ji2	1	record (music)
專輯|专辑|zhuan1 ji2	2	special collection of printed or broadcast material
專門|专门|zhuan1 men2	0	specialized; dedicated (to a particular field or purpose)
專門|专门|zhuan1 men2	1	specially; specifically (for a particular purpose)
專門|专门|zhuan1 men2	2	(of institutions, personnel etc) designated or assigned for a specific task; special
尊重|尊重|zun1 zhong4	0	to esteem
尊重|尊重|zun1 zhong4	1	to respect
尊重|尊重|zun1 zhong4	2	to honor
尊重|尊重|zun1 zhong4	3	to value
尊重|尊重|zun1 zhong4	4	eminent
尊重|尊重|zun1 zhong4	5	serious
尊重|尊重|zun1 zhong4	6	proper
尋找|寻找|xun2 zhao3	0	to seek; to look for
對|对|dui4	0	right; correct
對|对|dui4	1	towards; at; for
對|对|dui4	2	concerning; regarding
對|对|dui4	3	to treat (sb a certain way)
對|对|dui4	4	to face
對|对|dui4	5	(bound form) opposite; facing; matching
對|对|dui4	6	to match together; to adjust
對|对|dui4	7	to fit; to suit
對|对|dui4	8	to answer; to reply
對|对|dui4	9	to add; to pour in (a fluid)
對|对|dui4	10	to check; to compare
對|对|dui4	11	classifier: couple; pair
對手|对手|dui4 shou3	0	opponent
對手|对手|dui4 shou3	1	rival
對手|对手|dui4 shou3	2	competitor
對手|对手|dui4 shou3	3	(well-matched) adversary
對手|对手|dui4 shou3	4	match
對抗|对抗|dui4 kang4	0	to withstand
對抗|对抗|dui4 kang4	1	to resist
對抗|对抗|dui4 kang4	2	to stand off
對抗|对抗|dui4 kang4	3	antagonism
對抗|对抗|dui4 kang4	4	confrontation
對方|对方|dui4 fang1	0	the other person; the other side; the other party
對於|对于|dui4 yu2	0	regarding; as far as (sth) is concerned; with regard to
對象|对象|dui4 xiang4	0	target; object
對象|对象|dui4 xiang4	1	partner; boyfriend; girlfriend
對象|对象|dui4 xiang4	2	CL:個|个[ge4]
導致|导致|dao3 zhi4	0	to lead to; to create; to cause; to bring about
小時|小时|xiao3 shi2	0	hour
小時|小时|xiao3 shi2	1	CL:個|个[ge4]
小組|小组|xiao3 zu3	0	group
小說|小说|xiao3 shuo1	0	novel
小說|小说|xiao3 shuo1	1	fiction
小說|小说|xiao3 shuo1	2	CL:本[ben3],部[bu4]
少|少|shao3	0	few
少|少|shao3	1	less
少|少|shao3	2	to lack
少|少|shao3	3	to be missing
少|少|shao3	4	to stop (doing sth)
少|少|shao3	5	seldom
少|少|shao4	0	young
尤其|尤其|you2 qi2	0	especially; particularly
就是|就是|jiu4 shi4	0	exactly; precisely
就是|就是|jiu4 shi4	1	only; simply; just
就是|就是|jiu4 shi4	2	(used correlatively with 也[ye3]) even; even if
尼|尼|ni2	0	Buddhist nun
尼|尼|ni2	1	(often used in phonetic spellings)
尾|尾|wei3	0	tail
尾|尾|wei3	1	remainder
尾|尾|wei3	2	remnant
尾|尾|wei3	3	extremity
尾|尾|wei3	4	sixth of the 28 constellations
尾|尾|wei3	5	classifier for fish
尾|尾|yi3	0	horse's tail
尾|尾|yi3	1	pointed posterior section of a locust etc
局|局|ju2	0	office
局|局|ju2	1	situation
局|局|ju2	2	classifier for games: match, set, round etc
居民|居民|ju1 min2	0	resident; inhabitant
屆|届|jie4	0	to arrive at (place or time)
屆|届|jie4	1	period
屆|届|jie4	2	to become due
屆|届|jie4	3	classifier for events, meetings, elections, sporting fixtures, years (of graduation)
屋|屋|wu1	0	(bound form) house
屋|屋|wu1	1	(bound form) room
屍體|尸体|shi1 ti3	0	corpse; dead body
展示|展示|zhan3 shi4	0	to reveal; to display; to show; to exhibit
展開|展开|zhan3 kai1	0	to unfold; to spread out; to open up
展開|展开|zhan3 kai1	1	to launch; to carry out
層|层|ceng2	0	to pile on top of one another
層|层|ceng2	1	layer; stratum
層|层|ceng2	2	floor (of a building); story
層|层|ceng2	3	(math.) sheaf
層|层|ceng2	4	classifier for layers
屬|属|shu3	0	category
屬|属|shu3	1	genus (taxonomy)
屬|属|shu3	2	family members
屬|属|shu3	3	dependents
屬|属|shu3	4	to belong to
屬|属|shu3	5	subordinate to
屬|属|shu3	6	affiliated with
屬|属|shu3	7	be born in the year of (one of the 12 animals)
屬|属|shu3	8	to be
屬|属|shu3	9	to prove to be
屬|属|shu3	10	to constitute
屬|属|zhu3	0	to join together
屬|属|zhu3	1	to fix one's attention on
屬|属|zhu3	2	to concentrate on
屬於|属于|shu3 yu2	0	to belong to; to fall under (a category)
山|山|shan1	0	mountain; hill (CL:座[zuo4])
山|山|shan1	1	(coll.) small bundle of straw for silkworms to spin cocoons on
島|岛|dao3	0	island
島|岛|dao3	1	CL:個|个[ge4],座[zuo4]
嵗|岁|sui4	0	variant of 歲|岁[sui4], year
嵗|岁|sui4	1	years old
州|州|zhou1	0	prefecture
州|州|zhou1	1	(old) province
州|州|zhou1	2	(old) administrative division
州|州|zhou1	3	state (e.g. of US)
州|州|zhou1	4	oblast (Russia)
州|州|zhou1	5	canton (Switzerland)
工|工|gong1	0	work
工|工|gong1	1	worker
工|工|gong1	2	skill
工|工|gong1	3	profession
工|工|gong1	4	trade
工|工|gong1	5	craft
工|工|gong1	6	labor
