sense_uid	seq	trad	simp	pinyin	target_entry_id	resolved	ex_trad	ex_simp	ex_realized	ex_spans	ex_shows	ex_shows_simp
幹|干|gan4~4	0	幹掉	干掉	gan4 diao4	幹掉|干掉|gan4 diao4	1	電影裡他一個人幹掉了三個敵人。	电影里他一个人干掉了三个敌人。	幹掉	[[7, 9]]		
幾|几|ji1~1	0	幾乎	几乎	ji1 hu1	幾乎|几乎|ji1 hu1	1	他幾乎每天都來這裡。	他几乎每天都来这里。	幾乎	[[1, 3]]		
幾|几|ji1~1	1	幾近	几近	ji1 jin4	幾近|几近|ji1 jin4	1	這種做法幾近瘋狂。	这种做法几近疯狂。	幾近	[[4, 6]]		
底|底|di3~2	0	年底	年底	nian2 di3	年底|年底|nian2 di3	1	快到年底了，工作特別忙。	快到年底了，工作特别忙。	年底	[[2, 4]]		
底|底|di3~2	1	月底	月底	yue4 di3	月底|月底|yue4 di3	1	這個月底我要去南方。	这个月底我要去南方。	月底	[[2, 4]]		
店|店|dian4~2	0	飯店	饭店	fan4 dian4	飯店|饭店|fan4 dian4	1	我在飯店住了三個晚上。	我在饭店住了三个晚上。	飯店	[[2, 4]]		
店|店|dian4~2	1	客店	客店	ke4 dian4	客店|客店|ke4 dian4	1	他們在山下找到一家小客店。	他们在山下找到一家小客店。	客店	[[10, 12]]		
度|度|du4~1	0	程度	程度	cheng2 du4	程度|程度|cheng2 du4	1	他的中文程度不錯。	他的中文程度不错。	程度	[[4, 6]]		
度|度|du4~1	1	限度	限度	xian4 du4	限度|限度|xian4 du4	1	我的耐心是有限度的。	我的耐心是有限度的。	限度	[[6, 8]]		
度|度|du4~3	0	度過	度过	du4 guo4	度過|度过|du4 guo4	1	他們一起度過了最困難的日子。	他们一起度过了最困难的日子。	度過	[[4, 6]]		
度|度|du4~3	1	度假	度假	du4 jia4	度假|度假|du4 jia4	1	我打算去海邊度假一個星期。	我打算去海边度假一个星期。	度假	[[6, 8]]		
度|度|duo2~1	0	揣度	揣度	chuai3 duo2	揣度|揣度|chuai3 duo2	1	他一直在揣度對方的心思。	他一直在揣度对方的心思。	揣度	[[4, 6]]		
度|度|duo2~1	1	忖度	忖度	cun3 duo2	忖度|忖度|cun3 duo2	1	沒有人能忖度他心裡的想法。	没有人能忖度他心里的想法。	忖度	[[4, 6]]		
座|座|zuo4~1	0	座位	座位	zuo4 wei4	座位|座位|zuo4 wei4	1	這排座位都沒有人坐。	这排座位都没有人坐。	座位	[[2, 4]]		
座|座|zuo4~1	1	讓座	让座	rang4 zuo4	讓座|让座|rang4 zuo4	1	他在車上給老人讓座。	他在车上给老人让座。	讓座	[[7, 9]]		
座|座|zuo4~1	2	入座	入座	ru4 zuo4	入座|入座|ru4 zuo4	1	請大家按號碼入座。	请大家按号码入座。	入座	[[6, 8]]		
座|座|zuo4~2	0	底座	底座	di3 zuo4	底座|底座|di3 zuo4	1	這個機器的底座很重。	这个机器的底座很重。	底座	[[5, 7]]		
座|座|zuo4~2	1	基座	基座	ji1 zuo4	基座|基座|ji1 zuo4	1	工人正在修理橋的基座。	工人正在修理桥的基座。	基座	[[8, 10]]		
座|座|zuo4~3	0	星座	星座	xing1 zuo4	星座|星座|xing1 zuo4	1	他很喜歡研究星座。	他很喜欢研究星座。	星座	[[6, 8]]		
座|座|zuo4~3	1	獵戶座	猎户座	Lie4 hu4 zuo4	獵戶座|猎户座|Lie4 hu4 zuo4	1	今晚的天空中能看到獵戶座。	今晚的天空中能看到猎户座。	獵戶座	[[9, 12]]		
庫|库|ku4~1	0	倉庫	仓库	cang1 ku4	倉庫|仓库|cang1 ku4	1	東西都放在倉庫裡。	东西都放在仓库里。	倉庫	[[5, 7]]		
庫|库|ku4~1	1	車庫	车库	che1 ku4	車庫|车库|che1 ku4	1	他把車停進了車庫。	他把车停进了车库。	車庫	[[6, 8]]		
庫|库|ku4~1	2	庫房	库房	ku4 fang2	庫房|库房|ku4 fang2	1	這家工廠的庫房非常大。	这家工厂的库房非常大。	庫房	[[5, 7]]		
庫|库|ku4~2	0	資料庫	资料库	zi1 liao4 ku4	資料庫|资料库|zi1 liao4 ku4	1	你可以從資料庫找到答案。	你可以从资料库找到答案。	資料庫	[[4, 7]]		
庫|库|ku4~2	1	詞庫	词库	ci2 ku4	詞庫|词库|ci2 ku4	1	這個詞庫收了很多新詞。	这个词库收了很多新词。	詞庫	[[2, 4]]		
庭|庭|ting2~1	0	庭院	庭院	ting2 yuan4	庭院|庭院|ting2 yuan4	1	這座房子有一個很大的庭院。	这座房子有一个很大的庭院。	庭院	[[10, 12]]		
庭|庭|ting2~1	1	前庭	前庭	qian2 ting2	前庭|前庭|qian2 ting2	1	客人在前庭等了一會兒。	客人在前庭等了一会儿。	前庭	[[3, 5]]		
庭|庭|ting2~2	0	法庭	法庭	fa3 ting2	法庭|法庭|fa3 ting2	1	律師在法庭上為他說話。	律师在法庭上为他说话。	法庭	[[3, 5]]		
庭|庭|ting2~2	1	開庭	开庭	kai1 ting2	開庭|开庭|kai1 ting2	1	這個案件明天早上開庭。	这个案件明天早上开庭。	開庭	[[8, 10]]		
庭|庭|ting2~2	2	出庭	出庭	chu1 ting2	出庭|出庭|chu1 ting2	1	他昨天出庭回答了問題。	他昨天出庭回答了问题。	出庭	[[3, 5]]		
庭|庭|ting2~3	0	大庭廣眾	大庭广众	da4 ting2 guang3 zhong4	大庭廣眾|大庭广众|da4 ting2 guang3 zhong4	1	他不好意思在大庭廣眾面前唱歌。	他不好意思在大庭广众面前唱歌。	大庭廣眾	[[6, 10]]		
康|康|kang1~1	0	健康	健康	jian4 kang1	健康|健康|jian4 kang1	1	他每天走路，身體很健康。	他每天走路，身体很健康。	健康	[[9, 11]]		
康|康|kang1~1	1	康復	康复	kang1 fu4	康復|康复|kang1 fu4	1	他住了兩個星期的醫院才康復。	他住了两个星期的医院才康复。	康復	[[11, 13]]		
康|康|kang1~2	0	小康	小康	xiao3 kang1	小康|小康|xiao3 kang1	1	他們家過著小康的日子。	他们家过着小康的日子。	小康	[[5, 7]]		
康|康|kang1~2	1	安康	安康	an1 kang1	安康|安康|an1 kang1	1	祝您全家平安、身體安康。	祝您全家平安、身体安康。	安康	[[9, 11]]		
廳|厅|ting1~1	0	客廳	客厅	ke4 ting1	客廳|客厅|ke4 ting1	1	客廳裡放著一張大桌子。	客厅里放着一张大桌子。	客廳	[[0, 2]]		
廳|厅|ting1~1	1	餐廳	餐厅	can1 ting1	餐廳|餐厅|can1 ting1	1	這家餐廳的菜很好吃。	这家餐厅的菜很好吃。	餐廳	[[2, 4]]		
廳|厅|ting1~1	2	大廳	大厅	da4 ting1	大廳|大厅|da4 ting1	1	旅客都在大廳中間等著。	旅客都在大厅中间等着。	大廳	[[4, 6]]		
廳|厅|ting1~2	0	教育廳	教育厅	jiao4 yu4 ting1	教育廳|教育厅|jiao4 yu4 ting1	1	他在教育廳工作了十年。	他在教育厅工作了十年。	教育廳	[[2, 5]]		
廳|厅|ting1~2	1	辦公廳	办公厅	ban4 gong1 ting1	辦公廳|办公厅|ban4 gong1 ting1	1	文件已經送到辦公廳。	文件已经送到办公厅。	辦公廳	[[6, 9]]		
式|式|shi4~1	0	方式	方式	fang1 shi4	方式|方式|fang1 shi4	1	我們可以用別的方式解決。	我们可以用别的方式解决。	方式	[[7, 9]]		
式|式|shi4~1	1	形式	形式	xing2 shi4	形式|形式|xing2 shi4	1	他們的合作只有形式，沒有內容。	他们的合作只有形式，没有内容。	形式	[[7, 9]]		
式|式|shi4~1	2	樣式	样式	yang4 shi4	樣式|样式|yang4 shi4	1	這件衣服的樣式很新。	这件衣服的样式很新。	樣式	[[5, 7]]		
式|式|shi4~2	0	儀式	仪式	yi2 shi4	儀式|仪式|yi2 shi4	1	婚禮上的儀式進行了半個小時。	婚礼上的仪式进行了半个小时。	儀式	[[4, 6]]		
式|式|shi4~2	1	開幕式	开幕式	kai1 mu4 shi4	開幕式|开幕式|kai1 mu4 shi4	1	他去看了比賽的開幕式。	他去看了比赛的开幕式。	開幕式	[[7, 10]]		
式|式|shi4~2	2	閉幕式	闭幕式	bi4 mu4 shi4	閉幕式|闭幕式|bi4 mu4 shi4	1	閉幕式在晚上八點開始。	闭幕式在晚上八点开始。	閉幕式	[[0, 3]]		
引|引|yin3~4	0	牽引	牵引	qian1 yin3	牽引|牵引|qian1 yin3	1	這條繩子用來牽引小船。	这条绳子用来牵引小船。	牽引	[[6, 8]]		
引|引|yin3~4	1	引力	引力	yin3 li4	引力|引力|yin3 li4	1	地球的引力讓東西落下來。	地球的引力让东西落下来。	引力	[[3, 5]]		
引|引|yin3~4	2	引申	引申	yin3 shen1	引申|引申|yin3 shen1	1	這個詞後來引申出新的意思。	这个词后来引申出新的意思。	引申	[[5, 7]]		
引|引|yin3~5	0	引退	引退	yin3 tui4	引退|引退|yin3 tui4	1	他在六十歲那年引退了。	他在六十岁那年引退了。	引退	[[7, 9]]		
弗|弗|fu2~1	0	自愧弗如	自愧弗如	zi4 kui4 fu2 ru2	自愧弗如|自愧弗如|zi4 kui4 fu2 ru2	1	聽了他的看法，我自愧弗如。	听了他的看法，我自愧弗如。	自愧弗如	[[8, 12]]		
弗|弗|fu2~1	1	無遠弗屆	无远弗届	wu2 yuan3 fu2 jie4	無遠弗屆|无远弗届|wu2 yuan3 fu2 jie4	1	電視的影響無遠弗屆。	电视的影响无远弗届。	無遠弗屆	[[5, 9]]		
強|强|jiang4~1	0	倔強	倔强	jue2 jiang4	倔強|倔强|jue2 jiang4	1	這孩子性格倔強，從不認錯。	这孩子性格倔强，从不认错。	倔強	[[5, 7]]		
強|强|qiang3~1	0	強迫	强迫	qiang3 po4	強迫|强迫|qiang3 po4	1	他小時候被父母強迫學畫。	他小时候被父母强迫学画。	強迫	[[7, 9]]		
強|强|qiang3~1	1	勉強	勉强	mian3 qiang3	勉強|勉强|mian3 qiang3	1	你不想去就別勉強自己。	你不想去就别勉强自己。	勉強	[[6, 8]]		
強|强|qiang3~1	2	強求	强求	qiang3 qiu2	強求|强求|qiang3 qiu2	1	這種事不能強求別人。	这种事不能强求别人。	強求	[[5, 7]]		
彈|弹|dan4~1	0	子彈	子弹	zi3 dan4	子彈|子弹|zi3 dan4	1	槍裡只剩下一顆子彈了。	枪里只剩下一颗子弹了。	子彈	[[7, 9]]		
彈|弹|dan4~1	1	炮彈	炮弹	pao4 dan4	炮彈|炮弹|pao4 dan4	1	敵人的炮彈落在城外。	敌人的炮弹落在城外。	炮彈	[[3, 5]]		
彈|弹|dan4~1	2	彈藥	弹药	dan4 yao4	彈藥|弹药|dan4 yao4	1	部隊的彈藥快要用完了。	部队的弹药快要用完了。	彈藥	[[3, 5]]		
彈|弹|dan4~2	0	彈珠	弹珠	dan4 zhu1	彈珠|弹珠|dan4 zhu1	1	孩子們蹲在地上玩彈珠。	孩子们蹲在地上玩弹珠。	彈珠	[[8, 10]]		
彈|弹|dan4~2	1	彈弓	弹弓	dan4 gong1	彈弓|弹弓|dan4 gong1	1	他小時候常拿彈弓打鳥。	他小时候常拿弹弓打鸟。	彈弓	[[6, 8]]		
彈|弹|tan2~4	0	彈性	弹性	tan2 xing4	彈性|弹性|tan2 xing4	1	這種布的彈性很好。	这种布的弹性很好。	彈性	[[4, 6]]		
彈|弹|tan2~4	1	彈簧	弹簧	tan2 huang2	彈簧|弹簧|tan2 huang2	1	椅子裡的彈簧壞了。	椅子里的弹簧坏了。	彈簧	[[4, 6]]		
彈|弹|tan2~4	2	彈力	弹力	tan2 li4	彈力|弹力|tan2 li4	1	跳高要靠腿的彈力。	跳高要靠腿的弹力。	彈力	[[6, 8]]		
彈|弹|tan2~5	0	彈劾	弹劾	tan2 he2	彈劾|弹劾|tan2 he2	1	議員提出彈劾總統的要求。	议员提出弹劾总统的要求。	彈劾	[[4, 6]]		
形|形|xing2~1	0	形狀	形状	xing2 zhuang4	形狀|形状|xing2 zhuang4	1	這塊石頭的形狀很特別。	这块石头的形状很特别。	形狀	[[5, 7]]		
形|形|xing2~1	1	圓形	圆形	yuan2 xing2	圓形|圆形|yuan2 xing2	1	這張桌子做成了圓形。	这张桌子做成了圆形。	圓形	[[7, 9]]		
形|形|xing2~1	2	外形	外形	wai4 xing2	外形|外形|wai4 xing2	1	我喜歡這輛車的外形。	我喜欢这辆车的外形。	外形	[[7, 9]]		
形|形|xing2~2	0	現形	现形	xian4 xing2	現形|现形|xian4 xing2	1	騙子最後還是現形了。	骗子最后还是现形了。	現形	[[6, 8]]		
形|形|xing2~2	1	喜形於色	喜形于色	xi3 xing2 yu2 se4	喜形於色|喜形于色|xi3 xing2 yu2 se4	1	他聽到消息，喜形於色。	他听到消息，喜形于色。	喜形於色	[[6, 10]]		
影|影|ying3~1	0	影子	影子	ying3 zi5	影子|影子|ying3 zi5	1	他的影子被路燈拉得很長。	他的影子被路灯拉得很长。	影子	[[2, 4]]		
影|影|ying3~1	1	人影	人影	ren2 ying3	人影|人影|ren2 ying3	1	巷子裡連個人影都看不到。	巷子里连个人影都看不到。	人影	[[5, 7]]		
影|影|ying3~2	0	電影	电影	dian4 ying3	電影|电影|dian4 ying3	1	我們週末一起去看電影。	我们周末一起去看电影。	電影	[[8, 10]]		
影|影|ying3~2	1	影片	影片	ying3 pian4	影片|影片|ying3 pian4	1	這部影片很受年輕人歡迎。	这部影片很受年轻人欢迎。	影片	[[2, 4]]		
影|影|ying3~3	0	影像	影像	ying3 xiang4	影像|影像|ying3 xiang4	1	電視上的影像不太清楚。	电视上的影像不太清楚。	影像	[[4, 6]]		
影|影|ying3~3	1	合影	合影	he2 ying3	合影|合影|he2 ying3	1	我們在門口拍了一張合影。	我们在门口拍了一张合影。	合影	[[9, 11]]		
影|影|ying3~4	0	倒影	倒影	dao4 ying3	倒影|倒影|dao4 ying3	1	湖面上出現了山的倒影。	湖面上出现了山的倒影。	倒影	[[8, 10]]		
影|影|ying3~5	0	蹤影	踪影	zong1 ying3	蹤影|踪影|zong1 ying3	1	他走了以後就沒了蹤影。	他走了以后就没了踪影。	蹤影	[[8, 10]]		
影|影|ying3~5	1	無影無蹤	无影无踪	wu2 ying3 wu2 zong1	無影無蹤|无影无踪|wu2 ying3 wu2 zong1	1	那隻貓一下子跑得無影無蹤。	那只猫一下子跑得无影无踪。	無影無蹤	[[8, 12]]		
往|往|wang3~2	0	前往	前往	qian2 wang3	前往|前往|qian2 wang3	1	他明天就要前往國外了。	他明天就要前往国外了。	前往	[[5, 7]]		
往|往|wang3~2	1	來往	来往	lai2 wang3	來往|来往|lai2 wang3	1	這兩家人來往得很密切。	这两家人来往得很密切。	來往	[[4, 6]]		
往|往|wang3~3	0	往事	往事	wang3 shi4	往事|往事|wang3 shi4	1	他常常想起小時候的往事。	他常常想起小时候的往事。	往事	[[9, 11]]		
往|往|wang3~3	1	以往	以往	yi3 wang3	以往|以往|yi3 wang3	1	今年的成績比以往都好。	今年的成绩比以往都好。	以往	[[6, 8]]		
待|待|dai4~1	0	等待	等待	deng3 dai4	等待|等待|deng3 dai4	1	大家在門口等待消息。	大家在门口等待消息。	等待	[[5, 7]]		
待|待|dai4~1	1	期待	期待	qi1 dai4	期待|期待|qi1 dai4	1	我很期待明天的比賽。	我很期待明天的比赛。	期待	[[2, 4]]		
待|待|dai4~1	2	有待	有待	you3 dai4	有待|有待|you3 dai4	1	這件事還有待研究。	这件事还有待研究。	有待	[[4, 6]]		
得|得|de2~3	0	得意	得意	de2 yi4	得意|得意|de2 yi4	1	他考了滿分，得意了好幾天。	他考了满分，得意了好几天。	得意	[[6, 8]]		
得|得|de2~3	1	自得	自得	zi4 de2	自得|自得|zi4 de2	1	老人在院子裡種花，十分自得。	老人在院子里种花，十分自得。	自得	[[11, 13]]		
得|得|de2~4	0	得體	得体	de2 ti3	得體|得体|de2 ti3	1	他說話很得體，大家都喜歡。	他说话很得体，大家都喜欢。	得體	[[4, 6]]		
得|得|de2~4	1	得當	得当	de2 dang4	得當|得当|de2 dang4	1	這件事處理得當，沒有出問題。	这件事处理得当，没有出问题。	得當	[[5, 7]]		
得|得|de2~5	0	不得	不得	bu4 de2	不得|不得|bu4 de2	1	圖書館內不得大聲說話。	图书馆内不得大声说话。	不得	[[4, 6]]		
得|得|de2~5	1	得以	得以	de2 yi3	得以|得以|de2 yi3	1	問題終於得以解決。	问题终于得以解决。	得以	[[4, 6]]		
快|快|kuai4~4	0	快樂	快乐	kuai4 le4	快樂|快乐|kuai4 le4	1	我希望你天天都快樂。	我希望你天天都快乐。	快樂	[[7, 9]]		
快|快|kuai4~4	1	愉快	愉快	yu2 kuai4	愉快|愉快|yu2 kuai4	1	祝大家旅行愉快！	祝大家旅行愉快！	愉快	[[5, 7]]		
快|快|kuai4~6	0	心直口快	心直口快	xin1 zhi2 kou3 kuai4	心直口快|心直口快|xin1 zhi2 kou3 kuai4	1	她心直口快，想到什麼就說什麼。	她心直口快，想到什么就说什么。	心直口快	[[1, 5]]		
念|念|nian4~4	0	念頭	念头	nian4 tou5	念頭|念头|nian4 tou5	1	他忽然起了回家的念頭。	他忽然起了回家的念头。	念頭	[[8, 10]]		
念|念|nian4~4	1	信念	信念	xin4 nian4	信念|信念|xin4 nian4	1	這個信念支持他走到最後。	这个信念支持他走到最后。	信念	[[2, 4]]		
念|念|nian4~4	2	雜念	杂念	za2 nian4	雜念|杂念|za2 nian4	1	他坐下來，心中沒有雜念。	他坐下来，心中没有杂念。	雜念	[[9, 11]]		
思|思|si1~1	0	思考	思考	si1 kao3	思考|思考|si1 kao3	1	這個問題值得我們認真思考。	这个问题值得我们认真思考。	思考	[[10, 12]]		
思|思|si1~1	1	思想	思想	si1 xiang3	思想|思想|si1 xiang3	1	他常常把自己的思想寫下來。	他常常把自己的思想写下来。	思想	[[7, 9]]		
思|思|si1~2	0	思念	思念	si1 nian4	思念|思念|si1 nian4	1	她很思念遠方的家人。	她很思念远方的家人。	思念	[[2, 4]]		
思|思|si1~2	1	相思	相思	xiang1 si1	相思|相思|xiang1 si1	1	這首歌唱出了深深的相思。	这首歌唱出了深深的相思。	相思	[[9, 11]]		
怪|怪|guai4~4	0	妖怪	妖怪	yao1 guai4	妖怪|妖怪|yao1 guai4	1	這個故事裡有一隻大妖怪。	这个故事里有一只大妖怪。	妖怪	[[9, 11]]		
怪|怪|guai4~4	1	鬼怪	鬼怪	gui3 guai4	鬼怪|鬼怪|gui3 guai4	1	他從小就不相信鬼怪。	他从小就不相信鬼怪。	鬼怪	[[7, 9]]		
怪|怪|guai4~5	0	大驚小怪	大惊小怪	da4 jing1 xiao3 guai4	大驚小怪|大惊小怪|da4 jing1 xiao3 guai4	1	這點小事，你別大驚小怪。	这点小事，你别大惊小怪。	大驚小怪	[[7, 11]]		
怪|怪|guai4~5	1	少見多怪	少见多怪	shao3 jian4 duo1 guai4	少見多怪|少见多怪|shao3 jian4 duo1 guai4	1	他沒去過大城市，難免少見多怪。	他没去过大城市，难免少见多怪。	少見多怪	[[10, 14]]		
恐怖|恐怖|kong3 bu4~2	0	恐怖分子	恐怖分子	kong3 bu4 fen4 zi3	恐怖分子|恐怖分子|kong3 bu4 fen4 zi3	1	警方抓住了那名恐怖分子。	警方抓住了那名恐怖分子。	恐怖分子	[[7, 11]]		
恐怖|恐怖|kong3 bu4~2	1	恐怖主義	恐怖主义	kong3 bu4 zhu3 yi4	恐怖主義|恐怖主义|kong3 bu4 zhu3 yi4	1	各國都反對恐怖主義。	各国都反对恐怖主义。	恐怖主義	[[5, 9]]		
感|感|gan3~1	0	感到	感到	gan3 dao4	感到|感到|gan3 dao4	1	我感到十分抱歉。	我感到十分抱歉。	感到	[[1, 3]]		
感|感|gan3~1	1	感覺	感觉	gan3 jue2	感覺|感觉|gan3 jue2	1	他說不出心裡是什麼感覺。	他说不出心里是什么感觉。	感覺	[[9, 11]]		
感|感|gan3~1	2	感受	感受	gan3 shou4	感受|感受|gan3 shou4	1	請談談你這幾天的感受。	请谈谈你这几天的感受。	感受	[[8, 10]]		
感|感|gan3~2	0	感動	感动	gan3 dong4	感動|感动|gan3 dong4	1	看完那部電影，她感動得哭了。	看完那部电影，她感动得哭了。	感動	[[8, 10]]		
感|感|gan3~2	1	感人	感人	gan3 ren2	感人|感人|gan3 ren2	1	這個故事非常感人。	这个故事非常感人。	感人	[[6, 8]]		
感|感|gan3~3	0	責任感	责任感	ze2 ren4 gan3	責任感|责任感|ze2 ren4 gan3	1	他做事認真，責任感很強。	他做事认真，责任感很强。	責任感	[[6, 9]]	名詞後	名词后
感|感|gan3~3	1	好感	好感	hao3 gan3	好感|好感|hao3 gan3	1	大家對這位新老師都很有好感。	大家对这位新老师都很有好感。	好感	[[11, 13]]	形容詞後	形容词后
應|应|ying1~2	0	應允	应允	ying1 yun3	應允|应允|ying1 yun3	1	他終於應允了我們的請求。	他终于应允了我们的请求。	應允	[[3, 5]]		
應|应|ying1~2	1	應許	应许	ying1 xu3	應許|应许|ying1 xu3	1	父親應許明天帶我去看電影。	父亲应许明天带我去看电影。	應許	[[2, 4]]		
應|应|ying4~2	0	應邀	应邀	ying4 yao1	應邀|应邀|ying4 yao1	1	他應邀到學校演講。	他应邀到学校演讲。	應邀	[[1, 3]]		
應|应|ying4~2	1	應徵	应征	ying4 zheng1	應徵|应征|ying4 zheng1	1	她去那家公司應徵。	她去那家公司应征。	應徵	[[6, 8]]		
應|应|ying4~2	2	有求必應	有求必应	you3 qiu2 bi4 ying4	有求必應|有求必应|you3 qiu2 bi4 ying4	1	他對朋友有求必應。	他对朋友有求必应。	有求必應	[[4, 8]]		
應|应|ying4~3	0	應對	应对	ying4 dui4	應對|应对|ying4 dui4	1	面對記者的問題，他應對得很好。	面对记者的问题，他应对得很好。	應對	[[9, 11]]		
應|应|ying4~3	1	應急	应急	ying4 ji2	應急|应急|ying4 ji2	1	你先拿這筆錢去應急吧。	你先拿这笔钱去应急吧。	應急	[[7, 9]]		
應|应|ying4~3	2	應變	应变	ying4 bian4	應變|应变|ying4 bian4	1	這份工作很需要應變能力。	这份工作很需要应变能力。	應變	[[7, 9]]		
懷|怀|huai2~3	0	懷念	怀念	huai2 nian4	懷念|怀念|huai2 nian4	1	他常常懷念小時候的日子。	他常常怀念小时候的日子。	懷念	[[3, 5]]		
